length,width,diameter,area,perimeter,rectangularity,circularity,ellipticity,aspect ratio,form factor,narrow factor,perimeter ratio of diameter,perimeter Ratio of Physiological Length and Physiological Width,Texture,Species
219.0,101.0,222.88882446289065,12669.5,540.6589432954788,2.1683168316831685,0.5446563324955478,3.034015052915177,2.1683168316831685,0.5446563324955478,1.0177571893282678,2.425688881433778,1.6895591977983713,8.0,0.0
230.0,82.0,222.4822692871093,12607.0,542.4751765727997,2.804878048780488,0.5383464792695583,3.0646979684556936,2.804878048780488,0.5383464792695583,0.96731421429178,2.4382849847362227,1.7387024890153835,8.0,0.0
233.0,77.0,221.380615234375,12590.0,543.5046139955521,3.0259740259740258,0.5355858856787132,3.0856604060719786,3.0259740259740258,0.5355858856787132,0.9501313958556868,2.45506867627116,1.7532406903082325,8.0,0.0
230.0,84.0,231.793197631836,11273.0,548.1320314407349,0.3652173913043478,0.471497079770925,3.610244898635624,2.738095238095238,0.471497079770925,1.007796511442765,2.364745976330804,1.7456434122316398,9.0,0.0
218.0,108.0,235.00498962402344,11370.0,545.7300090789795,0.4954128440366973,0.4797496395404252,3.5701238925813104,2.0185185185185186,0.4797496395404252,1.0780045395597406,2.322206051676071,1.6740184327576058,9.0,0.0
200.0,140.0,227.1047821044922,11463.5,550.0559111833572,0.7,0.4761167133077482,3.519743517511309,1.4285714285714286,0.4761167133077482,1.135523910522461,2.4220357937257058,1.6178115034804623,9.0,0.0
176.0,170.0,229.5694122314453,11494.5,551.5117547512054,0.9659090909090908,0.4748871324032382,3.4885003316246697,1.035294117647059,0.4748871324032382,1.3043716604059392,2.402374730110765,1.59396460910753,9.0,0.0
196.0,149.0,229.6298675537109,11492.0,551.2691138982773,1.3154362416107384,0.4752018904470418,3.491049086670428,1.3154362416107384,0.4752018904470418,1.1715809569066884,2.4006855892530368,1.597881489560224,9.0,0.0
215.0,120.0,233.5590667724609,11441.5,547.9137777090073,1.7916666666666667,0.4789259688549527,3.5128138338343167,1.7916666666666667,0.4789259688549527,1.086321240802144,2.3459323813911217,1.6355635155492754,9.0,0.0
229.0,96.0,232.1195526123047,11393.0,548.4163020849228,2.3854166666666665,0.4760222462188002,3.559876663810229,2.3854166666666665,0.4760222462188002,1.0136225004904136,2.362645868962661,1.6874347756459165,9.0,0.0
234.0,75.0,224.8424530029297,10969.5,545.0609629154205,3.12,0.463987775231178,3.635179246271522,3.12,0.463987775231178,0.9608651837732038,2.424190608293704,1.7639513362958594,9.0,0.0
235.0,67.0,228.1691436767578,11042.0,545.1614680290222,3.5074626865671643,0.4668821843817539,3.628452406065268,3.5074626865671643,0.4668821843817539,0.9709325262840758,2.38928655840222,1.80517042393716,9.0,0.0
231.0,113.0,232.83184814453125,18010.5,596.114786863327,0.4891774891774891,0.6369067389815558,2.2404776823700097,2.04424778761062,0.6369067389815558,1.0079300785477543,2.5602802692752173,1.7328918222771137,7.0,0.0
235.0,106.0,233.8829498291016,18048.0,591.7300101518631,0.451063829787234,0.6477266341110005,2.236720026740164,2.2169811320754715,0.6477266341110005,0.9952465950174536,2.5300262827377566,1.7352786221462262,9.0,0.0
233.0,116.0,227.577880859375,18062.0,601.3868638277054,0.4978540772532189,0.6275781677950415,2.227619918057678,2.0086206896551726,0.6275781677950415,0.9767291024007512,2.6425541074412,1.723171529592279,9.0,0.0
225.0,127.0,225.1791381835937,18170.0,596.0142806768417,0.5644444444444444,0.6427638744899868,2.2046075955169835,1.7716535433070866,0.6427638744899868,1.000796169704861,2.646845020744762,1.6932223882864823,9.0,0.0
212.0,137.0,230.9683074951172,18154.0,588.1564174890518,0.6462264150943396,0.6594722340251531,2.1880716848883064,1.5474452554744529,0.6594722340251531,1.0894731485618736,2.546481046978646,1.6852619412293748,1.0,0.0
196.0,160.0,231.4665679931641,18185.0,586.7838344573975,0.8163265306122449,0.6636924662009731,2.176410197586166,1.225,0.6636924662009731,1.1809518775161432,2.535069489926196,1.6482691979140378,9.0,0.0
185.0,177.0,229.95230102539065,18207.5,591.3696182966232,1.0451977401129944,0.6542476404247863,2.181405119743338,1.0451977401129944,0.6542476404247863,1.2429854109480574,2.5717055913753435,1.6336177301011692,9.0,0.0
206.0,155.0,227.18508911132807,18182.5,592.8843376636505,1.3290322580645162,0.6500151889482747,2.1919033645728274,1.3290322580645162,0.6500151889482747,1.1028402384045055,2.609697405682808,1.6423388854948768,9.0,0.0
222.0,131.0,227.46534729003903,18157.5,588.600067615509,1.6946564885496185,0.6586054217100297,2.2070923595263414,1.6946564885496185,0.6586054217100297,1.0246186814866625,2.587647193860216,1.667422287862632,9.0,0.0
231.0,129.0,232.54373168945312,21474.0,616.5584365129471,0.5584415584415584,0.7098626457702171,1.801910203963176,1.7906976744186047,0.7098626457702171,1.0066828211664638,2.6513655390045963,1.7126623236470753,9.0,0.0
235.0,130.0,224.6114654541016,21509.5,618.600066781044,0.5531914893617021,0.7063504952722021,1.80266847896166,1.807692307692308,0.7063504952722021,0.9557934700174534,2.754089447439416,1.6947947035097095,1.0,0.0
233.0,139.0,224.43063354492188,21559.5,621.3696192502975,0.5965665236051502,0.7016952196473252,1.7902059045415648,1.6762589928057554,0.7016952196473252,0.9632216031970896,2.768648866848761,1.670348438844886,1.0,0.0
226.0,149.0,231.12974548339844,21627.5,620.482315659523,0.6592920353982301,0.7059230588959595,1.782711851469906,1.516778523489933,0.7059230588959595,1.0226979888645948,2.684562795506089,1.6546195084253947,1.0,0.0
211.0,164.0,229.81253051757807,21623.0,617.4112496376038,0.7772511848341233,0.7128148449201525,1.7711314984869255,1.2865853658536586,0.7128148449201525,1.0891589124055836,2.686586533149804,1.64642999903361,9.0,0.0
191.0,184.0,219.93292236328125,21588.5,615.3696172237396,0.9633507853403142,0.7164076787505884,1.7672407724893306,1.0380434782608696,0.7164076787505884,1.151481268917703,2.797987725581544,1.6409856459299723,9.0,0.0
201.0,169.0,217.6604919433593,21561.5,613.570627450943,1.1893491124260356,0.7197136052910946,1.7683381023191356,1.1893491124260356,0.7197136052910946,1.0828880196187034,2.8189343043964508,1.6582989931106566,2.0,0.0
214.0,148.0,228.7875213623047,21507.5,614.4579310417175,1.445945945945946,0.7158392166984527,1.7774100904372048,1.445945945945946,0.7158392166984527,1.0691005671135734,2.685714357946431,1.6973975995627557,9.0,0.0
222.0,137.0,235.0147705078125,21495.0,612.9015821218491,1.6204379562043796,0.7190611560265905,1.78541101514235,1.6204379562043796,0.7190611560265905,1.0586250923775338,2.6079279221365987,1.7072467468575183,1.0,0.0
230.0,143.0,266.5088195800781,13041.5,625.2274839878082,1.6083916083916083,0.4192386254823433,4.080836651815109,1.6083916083916083,0.4192386254823433,1.1587339981742528,2.345991719797272,1.6762130938010944,5.0,0.0
206.0,177.0,274.4026184082031,13102.5,622.8254607915878,1.1638418079096045,0.4244546701891122,4.029389748298232,1.1638418079096045,0.4244546701891122,1.332051545670889,2.269750428784425,1.6261761378370438,1.0,0.0
208.0,179.0,285.0743713378906,13164.5,626.766588807106,0.8605769230769231,0.4211167909238306,4.006141461160011,1.1620111731843576,0.4211167909238306,1.3705498622013972,2.1986072822527327,1.6195519090622894,6.0,0.0
232.0,151.0,276.9856262207031,13144.5,615.7960271835327,0.6508620689655172,0.4355922751648813,4.003537526542668,1.5364238410596027,0.4355922751648813,1.1939035612961342,2.2232057149884894,1.607822525283375,6.0,0.0
250.0,123.0,270.7629699707031,13084.0,620.4406867027283,0.492,0.4271199527207002,4.046665845597698,2.032520325203252,0.4271199527207002,1.0830518798828126,2.291453246985216,1.663379857111872,9.0,0.0
261.0,99.0,270.5007019042969,13052.5,626.6000666618347,0.3793103448275862,0.4177559964061869,4.082476285546218,2.636363636363636,0.4177559964061869,1.036401156721444,2.316445252269718,1.740555740727319,9.0,0.0
265.0,81.0,276.1672668457031,13020.0,619.5878750085831,0.3056603773584905,0.4262015528509958,4.117335510346083,3.271604938271605,0.4262015528509958,1.0421406296064268,2.2435239414334784,1.7907164017589106,8.0,0.0
261.0,73.0,273.37646484375,12988.0,618.6173119544983,0.2796934865900383,0.4264891675161557,4.1295364800831065,3.5753424657534247,0.4264891675161557,1.0474194055316093,2.2628769901903327,1.8521476405823305,8.0,0.0
249.0,108.0,265.5269470214844,13009.0,622.5584367513657,0.4337349397590361,0.4217873318674516,4.112794344238537,2.305555555555556,0.4217873318674516,1.066373281210781,2.344614901556463,1.7438611673707722,2.0,0.0
231.0,195.0,293.2212219238281,15232.5,682.3645663261414,1.1846153846153846,0.4111006062370635,4.028870903414204,1.1846153846153846,0.4111006062370635,1.269355939064191,2.327132265015264,1.6017947566341346,1.0,0.0
259.0,158.0,298.79852294921875,15177.0,686.0386672019958,1.639240506329114,0.4052272189659647,4.070053704287228,1.639240506329114,0.4052272189659647,1.1536622507691845,2.2959908249566183,1.6451766599568245,1.0,0.0
281.0,119.0,308.2431030273437,15086.0,680.4995622634888,2.361344537815126,0.4093815509969338,4.121384212956543,2.361344537815126,0.4093815509969338,1.0969505445812944,2.2076716577925275,1.701248905658722,1.0,0.0
293.0,84.0,291.1653747558594,14984.0,685.931020617485,3.488095238095238,0.4001996833046614,4.1664204370467415,3.488095238095238,0.4001996833046614,0.9937384803954245,2.355812469778161,1.8194456780304644,1.0,0.0
297.0,83.0,295.6308898925781,15065.5,685.3452332019806,3.5783132530120483,0.4030645664870064,4.1381741189464885,3.5783132530120483,0.4030645664870064,0.9953902016585122,2.31824635595763,1.8035400873736327,1.0,0.0
291.0,106.0,299.0414733886719,15099.5,682.457931637764,2.7452830188679247,0.4073996572805746,4.093009158510547,2.7452830188679247,0.4073996572805746,1.0276339291706935,2.2821514484405845,1.7190376111782468,1.0,0.0
279.0,132.0,321.2122802734375,15153.0,681.7543940544128,2.113636363636364,0.4096873890584374,4.047190355680621,2.113636363636364,0.4096873890584374,1.1512984956037189,2.1224418738724986,1.6587698152175494,1.0,0.0
259.0,164.0,307.66461181640625,15229.5,672.7077124118805,1.579268292682927,0.4229048791223039,4.008803837671034,1.579268292682927,0.4229048791223039,1.187894254117399,2.1864968754135026,1.5903255612574008,1.0,0.0
229.0,199.0,300.24822998046875,15268.0,677.0924868583679,1.150753768844221,0.4185005428556132,3.9919614033430864,1.150753768844221,0.4185005428556132,1.311127641836108,2.2551090039811825,1.5819917917251587,1.0,0.0
231.0,137.0,221.8489227294922,20555.0,605.612261891365,0.5930735930735931,0.7042681133124213,1.7492029209224425,1.686131386861314,0.7042681133124213,0.9603849468809186,2.7298408955080133,1.6456854942700136,9.0,0.0
223.0,140.0,217.28097534179688,20541.0,604.4995616674423,0.6278026905829597,0.7063817430266287,1.74297276353694,1.5928571428571427,0.7063817430266287,0.9743541495147842,2.782109941823143,1.66528804867064,2.0,0.0
210.0,150.0,210.54641723632807,20551.0,607.185854434967,0.7142857142857143,0.7004861175342593,1.7301402925666414,1.4,0.7004861175342593,1.0026019868396578,2.8838574524563407,1.686627373430464,9.0,0.0
192.0,160.0,213.8322296142578,20565.5,610.943211555481,0.8333333333333334,0.6923846796814324,1.7274938529573316,1.2,0.6923846796814324,1.113709529240926,2.857114723339838,1.7356341237371615,9.0,0.0
184.0,169.0,223.7339630126953,20505.5,606.3157960176468,1.0887573964497042,0.7009426107708214,1.728111282323234,1.0887573964497042,0.7009426107708214,1.2159454511559529,2.709985501768646,1.7176084873021156,9.0,0.0
204.0,155.0,221.5455780029297,20561.5,605.7716407775879,1.3161290322580643,0.7041201651712211,1.7351703239435363,1.3161290322580643,0.7041201651712211,1.086007735308479,2.73429804484555,1.687386186009994,9.0,0.0
218.0,147.0,215.4463806152344,20588.0,606.6416983604431,1.4829931972789117,0.7030067677427796,1.7433563365785656,1.4829931972789117,0.7030067677427796,0.9882861496111668,2.815743279734387,1.6620320503025838,9.0,0.0
227.0,141.0,208.815170288086,20620.5,607.3696197271347,1.6099290780141844,0.7024297966607407,1.7489785299108584,1.6099290780141844,0.7024297966607407,0.9198906180091893,2.9086470053358404,1.6504609231715617,9.0,0.0
233.0,138.0,217.45811462402344,20646.5,610.6833273172379,1.6884057971014492,0.6957034838539309,1.7460718729357876,1.6884057971014492,0.6957034838539309,0.9332966292876542,2.8082802445569133,1.6460467043591316,9.0,0.0
231.0,192.0,271.836669921875,22618.5,694.4234421253204,0.8311688311688312,0.5894200676004466,2.571413828130246,1.203125,0.5894200676004466,1.1767821208739178,2.554561319210155,1.6416629837478025,9.0,0.0
257.0,159.0,274.6220397949219,22593.5,694.4823175668716,0.6186770428015564,0.5886687648678606,2.5945633712163017,1.6163522012578615,0.5886687648678606,1.068568248229268,2.52886592090528,1.6694286479972875,9.0,0.0
274.0,130.0,276.235595703125,22551.5,696.5411920547485,0.4744525547445255,0.5841060282518493,2.6052579972058885,2.107692307692308,0.5841060282518493,1.0081591084055657,2.5215475590022547,1.7241118615216549,1.0,0.0
287.0,115.0,276.7726745605469,22536.5,699.5706286430359,0.4006968641114982,0.5786729724605862,2.621796494219897,2.495652173913044,0.5786729724605862,0.9643647197231598,2.527600059340387,1.7402254443856615,9.0,0.0
290.0,114.0,278.8898620605469,22502.5,697.4284937381744,0.3931034482758621,0.5813547978803372,2.6290968471339697,2.543859649122807,0.5813547978803372,0.9616891795191272,2.5007308927807603,1.7263081528172637,9.0,0.0
285.0,124.0,278.1416015625,22564.0,693.8132714033127,0.4350877192982456,0.5890345230733818,2.622344878715898,2.298387096774193,0.5890345230733818,0.9759354440789474,2.4944606182811846,1.6963649667562657,9.0,0.0
273.0,145.0,278.4928283691406,22667.0,694.239676117897,0.5311355311355311,0.5909966896793686,2.605043092360538,1.8827586206896552,0.5909966896793686,1.0201202504364126,2.492845794929004,1.6608604691815718,9.0,0.0
